Paper Title,Header Number,Header Title,Text
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,3,Experiment,
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,3.1,"Implementation Details, Datasets and Evaluation Protocols","Implementation Details. Our model was implemented in Pytorch 1.13.1 on a NVIDIA A6000 GPU. We used an AdamW  Other hyper-parameters are mentioned in the supplementary paper. Datasets. The study is limited to secondary use of existing HIPPA-based deidentified data. No IRB required. We primarily conduct our experiments using knee MRI datasets, with a specific focus on MM tear, MM displaced fragment flap (DF), and MCC defect. Studies were collected at over 25 different institutions, and differed in scanner manufacturers, magnetic field strengths, and imaging protocols. The pathological locations were annotated by American Board certified sub-specialists radiologists. The most common series types included fat-suppressed (FS) sagittal (Sag), coronal (Cor) and axial (Ax) orientations, using either T2-weighted (T2) or proton-density (PD) protocols. For pathology detection, we use CorFS, SagFS, and SagPD. The dataset statistics that we use for training, validation and test are shown in Table "
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,3.2,Comparison with SOTA Methods,"Heatmap-Based Architectures. The proposed architecture was compared to two other models, the Gaussian Ball approach  Regression-Based Architectures. We compared our proposed architecture with several other methods: 1) a simple regression method that removes the pathology localization decoder and uses a fully connected layer to predict the pathology locations, 2) DETR, 3) deformable DETR "
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,3.3,Ablation Study,"We first analyze the importance of MSA to our framework by training models with and without MSA. As MSA is a variant of self-attention, we also experiment with self-attention and with an attention mechanism "
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,4,Conclusion,"We propose MOAT, a framework for performing localization in multi-series MRI studies which benefits from the ability to share relevant information across series via a novel application of self-attention. We increase the efficiency of the MOAT model by using a pathology localization decoder which is a variant of deformable decoder and initializes the reference points from the backbone of the model. We evaluate the effectiveness of our proposed framework (MOAT) on three challenging pathologies from knee MRI and find that it represents a significant improvement over several SOTA localization techniques. Moving forward, we aim to apply our framework to pathologies from other body parts with multiple series."
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,,Table 1 .,
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,,Table 3 .,
Improving Pathology Localization: Multi-series Joint Attention Takes the Lead,,Table 4 .,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,1,Introduction,"Recent years have witnessed the great success of deep learning techniques in various applications on computer-aided diagnosis  Technically, the issue of class imbalance is formulated as a long-tailed problem in existing works  Although the aforementioned decoupling methods  To address the above two challenges, we propose the MRC-VFC framework that adopts the decoupling strategy to enhance the first-stage representation learning with Multi-view Relation-aware Consistency (MRC) and recalibrate the classifier using Virtual Features Compensation (VFC). Specifically, in the first stage, to boost the representation learning under limited samples, we build a twostream architecture to perform representation learning with the MRC module, which encourages the model to capture semantic information from images under different data perturbations. In the second stage, to recalibrate the classifier, we propose to generate virtual features from multivariate Gaussian distribution with the expectation-maximization algorithm, which can compensate for tail classes and preserves the correlations among features. In this way, the proposed MRC-VFC framework can rectify the biases in the encoder and classifier, and construct a balanced and representative feature space to improve the performance for rare diseases. Experiments on two public dermoscopic datasets prove that our MRC-VFC framework outperforms state-of-the-art methods for long-tailed diagnosis."
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,2,Methodology,As illustrated in Fig. 
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,2.1,Multi-view Relation-Aware Consistency,"The representation learning towards the decoupling models is insufficient  To motivate the student model to learn from the data representations but the ill distributions, we propose multi-view constraints on the consistency of two models at various phases. A straightforward solution is to encourage identical predictions for different augmentations of the same input image, as follows: where KL(•, •) refers to the Kullback-Leibler divergence to measure the difference between two outputs. As this loss function calculates the variance of classifier output, the supervision for the encoders is less effective. To this end, the proposed MRC measures the sample-wise and channel-wise similarity between the feature maps of two encoders to regularize the consistency of the encoders. We first define the correlations of individuals and feature channels as indicates the similarities across feature channels. Thus, the consistency between the feature maps of two models can be defined as: Furthermore, we also adopt the cross-entropy loss , where y denotes the ground truth, between the predictions and ground truth to ensure that the optimization will not be misled to a trivial solution. The overall loss function is summarized as where λ 1 , λ 2 and λ 3 are coefficients to control the trade-off of each loss term. By introducing extra semantic constraints, the MRC can enhance the representation capacity of encoders. The feature space generated by the encoders is more balanced with abundant semantics, thereby facilitating the MRC-VFC framework to combat long-tails in medical diagnosis."
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,2.2,Virtual Features Compensation,"Recalling the introduction of decoupling methods, the two-stage methods  where X k denotes the set of all samples in the k-th class, and g I (•) denotes the encoder trained in the first stage on the imbalanced dataset and N k is the sample number of the k-th class. We then randomly sample R feature vectors for each category from the corresponding Gaussian distribution N (μ k , Σ k ) to build the unbiased feature space, as {V k ∈ R R×C } K k=1 . We re-initialize the classifier and then calibrated it under cross-entropy loss, as follows: where K is the number of categories in the dataset. As the Gaussian distribution is calculated according to the statistics from the first-stage feature space, to further alleviate the potential bias, we employ the expectation-maximization algorithm  where q is a hyper-parameter to control the trade-off between the imbalance calibration and the classification task. At the maximization step, we freeze the encoder and train the classifier on the impartial feature space. By enriching the semantic features with balanced virtual features, our MRC-VFC framework can improve the classification performance in long-tailed datasets, especially the performance of minority categories. "
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,3,Experiments,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,3.1,Datasets,"To evaluate the performance on long-tailed medical image classification, we construct two dermatology datasets from ISIC , where the imbalance factor r = N 0 /N k-1 is defined as the sample number of the head class N 0 divided by the tail one N k-1 . We adopt three imbalance factors for ISIC-2019-LT, as r = {100, 200, 500}. Furthermore, the ISIC-Archive-LT dataset "
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,3.2,Implementation Details,We implement the proposed MRC-VFC framework with the PyTorch library 
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,3.3,Comparison on ISIC-2019-LT Dataset,"We evaluate the performance of our MRC-VFC framework with state-of-the-art methods for long-tailed medical image classification, including (i) baselines: finetuning classification models with cross-entropy loss (CE), random data resampling methods (RS), and MixUp "
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,3.4,Comparison on ISIC-Archive-LT Dataset,"To comprehensively evaluate our MRC-VFC framework, we further perform the comparison with state-of-the-art algorithms on a more challenging ISIC-Archive-LT dataset for long-tailed diagnosis. As illustrated in Table  Performance Analysis on Head/Tail Classes. We further present the performance of several head and tail classes in Fig. "
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,4,Conclusion,"To address the long-tails in computer-aided diagnosis, we propose the MRC-VFC framework to improve medical image classification with balanced perfor-mance in two stages. In the first stage, we design the MRC to facilitate the representation learning of the encoder by introducing multi-view relation-aware consistency. In the second stage, to recalibrate the classifier, we propose the VFC to train an unbias classifier for the MRC-VFC framework by generating massive virtual features. Extensive experiments on the two long-tailed dermatology datasets demonstrate the effectiveness of the proposed MRC-VFC framework, which outperforms state-of-the-art algorithms remarkably."
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,,Fig. 1 .,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,,,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,,Fig. 2 .,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,,Table 1 .,
Combat Long-Tails in Medical Classification with Relation-Aware Consistency and Virtual Features Compensation,,Table 2 .,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,1,Introduction,"Classification and segmentation are two common tasks that use deep learning techniques to solve clinical problems  sample size, which can lead to poor performance across different sources. Different sources refer to the same modality collected from different scanners. In medical imaging, one of the main reasons for poor performance is the variation in the imaging process, such as the type of scanner, the settings, the protocol, etc.  To prevent overfitting and improve generalization, data augmentation  To address the above challenges, we propose a novel framework that combines the advantages of data augmentation and style transfer to enhance the model's segmentation and classification performance on ultrasound images from different sources. Our contributions (Fig. "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,2,Methods,"Our proposed framework for ultrasonic image style augmentation consists of three stages, as illustrated in Fig.  "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,2.1,Mixed Style Augmentation (MixStyleAug),"To improve the performance of the multi-task network, we design MixStyleAug, combining traditional transformations and style transfer to incorporate image information from target sources during training (Fig. "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,2.2,Network Architecture and Feature Augmentation (FeatAug),"To address the limitation of MixStyleAug in small-size medical datasets, FeatAug is applied for augmenting image styles at the feature level during the network training (Fig.  The architecture of our designed multi-task network (Fig.  Previous studies reported that changing the mean and standard deviation of the feature maps could lead to different image styles  where A indicates the feature map, A indicates the augmented feature map, μ A indicates the mean of feature map A, σ A indicates the standard deviation of feature map A, and N (μ, σ) indicates a value randomly generated from a normal distribution with mean μ and standard deviation σ. In this study, the μ and σ of the normal distribution were empirically set to 0 and 0.1 according to preliminary experimental results, respectively."
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,2.3,Mask-Based Style Augmentation (MaskAug),"In general, the style transfer uses the style information of the entire image, but this approach may not be ideal when the regions outside of the ROIs contain conflicting style information as compared to the regions within the ROIs, as illustrated in Fig.  Figure "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,2.4,Loss Function and Implementation Details,"We utilized cross-entropy (CE) as the primary loss function for segmentation and classification during the training stage. Additionally, Dice loss  where L CE denotes CE loss, L Dice denotes Dice loss, L m denotes the loss for the multi-task network optimization, L Seg denotes the loss computed from the segmentation result, and L Cls denotes the loss computed from the classification result. We adopted Pytorch to implement the proposed framework, and the multitask network was trained on Nvidia RTX 3070 with 8 GB memory. During training, the batch size was set to 16, the maximum epoch number was 300, and the initial learning rate was set to 0.0005. We decayed the learning rate with cosine annealing "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,3,Experimental Results and Discussion,"Datasets and Evaluation Metrics. We evaluated our framework on five ultrasound datasets (each representing a source) collected from multiple centers using different ultrasound scanners, including three liver datasets and two thyroid nodules datasets. A detailed description of the collected datasets is provided in Table  AUROC is used to evaluate the classification performance. DSC is used to assess the performance of the segmentation. The DSC is defined as: where T P refers to the pixels where both the predicted results and the gold standard are positive, F P refers to the pixels where the predicted results are positive and the gold standard are negative, and F N refers to the pixels where the predicted results are negative and the gold standard are positive. Ablation Study. We evaluated the effects of MixStyleAug, FeatAug, and MaskAug by training a multi-task network with different combinations of these augmentation strategies. Table  Comparison with Previous Studies. We compared our proposed method with BigAug "
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,4,Conclusion,"We proposed an augmentation framework based on style transfer method to improve the segmentation and classification performance of the network on ultrasound images from multiple sources. Our framework consists of MixStyleAug, FeatAug, and MaskAug. MixStyleAug integrates the image information from various sources for well generalization, while FeatAug increases the number of styles at the feature level to compensate for potential style variations. MaskAug uses the segmentation results to guide the network to focus on the style information of the ROI in the ultrasound image. We evaluated our framework on five datasets from various sources, and the results showed that our framework improved the segmentation and classification performance across different sources."
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,2 .,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,Fig. 2 .,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,Fig. 3 .,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,Table 1 .,
A Style Transfer-Based Augmentation Framework for Improving Segmentation and Classification Performance Across Different Sources in Ultrasound Images,,Table 2 .,
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,1,Introduction,"Cervical cancer is the second most common cancer among adult women. If diagnosed early, it can be effectively treated and cured  With the development of deep learning  Although the above-mentioned attempts can improve the screening performance significantly, there are several issues that need to be addressed: 1) Object detection methods often require accurate annotated data to guarantee performance with robustness and generalization. However, due to legal limitations, the scarcity of positive samples, and especially the subjectivity differences between cytopathologists for manual annotations  To address these issues, we propose a novel method for cervical abnormal cell detection using distillation from local-scale consistency refinement. Inspired by knowledge distillation, we construct a pre-trained Patch Correction Network (PCN), which is designed to exploit the supervised information from the PCN to reduce the impact of noisy labels and utilize the contextual relationships between cells. In our approach, we begin by utilizing RetinaNet "
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,2,Method,The proposed framework is shown in Fig. 
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,2.1,Patch Correction Network(PCN),"In Fig.  More specifically, the input image is processed by the base detector F d (•) firstly to obtain the primary proposal information. The proposed PCN F c (•) takes the top-K patches as inputs, which are cropped from original images according to the proposal location, denoted as I p = Cr(I, p), where Cr(•) denotes the crop function, I and p denote input image and proposal boxes predicted by F d (•), respectively. Similar to the RetinaNet proposal classifier in F d (•), the PCN F c (•) outputs a classification distribution vector s c . Therefore, the proposed PCN F c (•) can be represented as: ( The key idea is to augment the base detector F d (•) with the PCN F c (•) in parallel to enhance the proposal classification capability."
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,2.2,Classification Ranking Loss,"Due to the inaccurate confidence scores output by RetinaNet, false positive cells are inevitable after detection. Hence, a good correction network is required to generate more precise scores. In this work, the suspicious ranking of the detected patches is updated by applying PCN to them. The detector is optimized by interscale pairwise ranking loss. Specifically, the ranking loss is given by: where s c is the classification refinement score and s d is the detection score, which enforces s d > s c + margin in training. We set margin = 0.05. Such a design can enable RetinaNet to take the prediction score as references, and utilize refined scores from PCN to obtain more confident predictions. The ranking loss optimizes the detection to generate higher confidence scores than the previous prediction, thereby suppressing false positives and enabling the detection network to better distinguish between positive and negative cells."
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,2.3,ROI-Correlation Consistency (RCC) Learning,"In order to solve the problem of mismatched inputs to the detection and classification models, we add the ROI Align layer to the output of the FPN. However, for cervical abnormal cell detection, normal and abnormal cells may have very similar appearances, which might not be sufficient for conducting effective differentiation. In clinical practice, to determine whether a cervical cell is normal or abnormal, cytopathologists usually compare it to the surrounding reference cells. Therefore, we studied the correlation between the top K ROIs to help more accurate classification of abnormal cells. Based on the consistency strategy  We model the structured relation among different patches with a case-level Gram Matrix  where G ij is the inner product between the vectorized activation map A R i and A R j , whose intuitive meaning is the similarity between the activations of i th ROI and j th ROI within the input mini-batch. The final ROI relation matrix R R is obtained by conducting the L2 normalization for each row G R i of G R , which is expressed as: The proposed PCN F c (•) takes the B×K proposals of box regressor as inputs, we denote the local-scale feature map by PCN as F C ∈ R B×K×H ×W ×C , and set H = 56, W = 56. We perform average pooling on the feature map F C across the spatial dimension and then reshape it into A C ∈ R BK×HW C , the Case-wise Gram Matrix G C ∈ R BK×BK and the final relation matrix R C are computed as: The RCC requires the correlation matrix to be stable under ROI features and local-scale features to preserve the semantic relation between patches. We then define the proposed RCC loss as: where X is the proposals from the sampled mini-batch, R C (X) and R R (X) are the correlation matrices computed on X under different network. By minimizing L RCC during the training process, the network could be enhanced to capture the intrinsic relation between patches, thus helping to extract additional semantic information from cells."
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,2.4,Optimization,"To better optimize the Retinanet detector in a reinforced way, we take the following training strategy, which consists of three major stages. In the first stage, we collect images with doctors' labels for training and initialized the detection net. In the second stage, we train PCN with cross-entropy loss until convergence. In the last stage, we freeze the PCN and optimize the detector. The detector is optimized using the total objective function, which is written as follows: where L cls and L reg are the ordinary detection loss for each detection head in RetinaNet. L cls is a Cross-Entropy loss for classification and L reg is a Smooth-L 1 loss for bounding box regression. L Rank is the classification ranking loss,L RRC is the RCC loss. α and β are hyper-parameters that denote the different weights of loss. During inference, only the optimized detector is used to output the final detection results without any additional modules. 3 Experimental Results"
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,3.1,Dataset and Experimental Setup,"Dataset. For cervical cell detection, our dataset includes 3761 images of 1024 × 1024 pixels cropped from WSIs. Our private dataset was collected and qualitycontrolled according to a standard protocol involving three pathologists: A, B, and C. Pathologist A had 33 years of experience in reading cervical cytology images, while pathologists B and C had 10 years of experience each. Initially, the images were randomly assigned to pathologist B or C for initial labeling. Later, the assigned pathologist's annotations were reviewed and verified by the other pathologist. Any discrepancies found were checked and re-labeled by pathologist A. These images were divided into the training set and the testing set according to the ratio of 9:1. We also collect a new dataset of 5000 positive and negative 224 × 224 cell patches to train the PCN. Implementation Details. The backbone of the suspicious cell detection network is RetinaNet with ResNet-50 "
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,3.2,Evaluation of Cervical Abnormal Cell Detection,"Comparison with SOTA Methods. We compare the performance of our proposed method against known methods for cervical lesion detection as well as representative methods for object detection. Table  Ablation Study. We also perform an ablation study to further evaluate the contributions of each part in our method.   In addition, to further show the effectiveness of our method, we visualize the feature maps of Retinanet and the proposed method in Fig. "
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,4,Conclusion,"In this paper, we integrate a distillation strategy that uses the knowledge learned from the pre-trained PCN to guide the training of the detection model to minimize the effects of noisy labels and explore the feature interaction between cells. Our method constructs RetinaNet with the PCN module which provides the refined scores and local-scale features of extracted patches. Specifically, we propose the ranking loss by utilizing refined scores to optimize the RetinaNet proposal classifier by reducing the impact of noisy labels. In addition, the ROI features generated by the detector and local-scale features from the PCN are used for correlation consistency learning, which explores the extracted cells' relationship. Our work can achieve better performance without adding new modules during inference. Experiments demonstrate the effectiveness and robustness of our method on the task of cervical abnormal cell detection."
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,,Fig. 1 .,
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,,Fig. 2 .,
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,,Table 1 .,
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,,Table 2,
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,,Table 2 .,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,1,Introduction,"Staining is a vital process in preparing tissue samples for histology studies. Specifically, with dyes such as Hematoxylin and Eosin, transparent tissue elements can be transformed into distinguishable features  To address the issue of stain variations between different domains, stain style transfer has been proposed. While the conventional color matching  The major contributions are three-fold, summarized as follows. (1) We propose StainDiff, which is the first attempt at a pure denoising diffusion probabilistic model for stain transfer. More innovatively, unlike existing diffusion models, StainDiff is capable of learning from unpaired histology images, making it a more flexible and practical solution. The model is superior to GAN-based methods as the training of additional discriminators is free, and also spares for the difficulty in the alignment of posterior probabilities in AE-based approaches. (2) We also propose a self-ensemble scheme to further improve and stabilize the style transfer performance in StainDiff. This scheme utilizes the stochastic property of the diffusion model to generate multiple slightly different outputs from one input at the inference stage. (3) A broad range of histology tasks, such as stain normalization between multiple clients, can be conveniently achieved with minor adjustment to the loss in StainDiff."
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,2,Methods,"Overview. The goal of this work is to design a diffusion model  T thorough the following equation: where N (•) denotes the Gaussian distribution, I is the identity matrix. The hyper-parameters β t s follow a linear rule as defined in DDPM  are designed to learn the transfer between the latent variables across the two domains in an unsupervised fashion, using a novel cycle-consistency constraint. Formally, this constraint ensures that two cycles as depicted in Fig.  where • denotes the composition of operations. It follows the cycle-consistency constraint formulated by where xA t+1 and xB t+1 are defined by Eq. (  Extension to Stain Normalization. The stain transfer primarily addresses the domain gap between two stain styles, which is mathematically formulated as a one-to-one mapping. Meanwhile, in some clinical settings, multiple institutions or hospitals are involved, where stain normalization is usually employed for multiple stain styles to one style alignment. The proposed symmetric StainDiff structure can be easily adapted to support stain normalization, with minimal change to the loss in Eq. ( "
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,3,Experiments,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Datasets. Evaluations of StainDiff are conducted on two datasets. (1),Dataset-A: MITOS-ATYPIA 14 Challenge
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Implementations.,"All experiments are implemented in Python 3.8.13 with Pytorch 1.12.1 on two NVIDIA GeForce RTX 3090 GPU cards with 24GiB of memory each in parallel. We leverage the Adam optimizer with a learning rate of 2 × 10 -4 , and a batch size of 4. The learning scheme follows previous work "
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,4,Conclusion,"In this paper, we propose StainDiff, a denoising diffusion model for histological stain style transfer, hence a model can get rid of the challenging issues in mainstream networks, such as the mode collapses in GANs or alignment between posterior distributions in AEs. Innovatively, by imposing a cycle-consistent constraint imposed on latent spaces, StainDiff enables learning from unpaired histology images, making it widely applicable to real clinical settings. One future work will explore efficient sampling diffusion models, e.g., DDIM "
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Fig. 1 .,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Fig. 2 .,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Fig. 3 .,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Table 1 .Fig. 4 .,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Reverse Process and Cycle-Consistency Constraint.,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,,
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,,Table 2 .,
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,1,Motivation,"Whole slide imaging is capable of effectively digitizing specimen slides, showing both the microscopic detail and the larger context, without any significant manual effort. Due to the enormous resolution of the whole slide images (WSIs), a classification based on straight-forward convolutional neural network architectures is not feasible. Multiple instance learning  Here, we consider feature-level data augmentation directly applied to the representation extracted using a convolutional neural network. These methods can be easily combined with image-based augmentation and show the advantage of a high computational efficiency (since operations are efficient and pre-computed features can be used)  The main contribution of this work is a set of novel data augmentation strategies for MIL, based on the interpolation of patch descriptors. Inspired by the (linear) MixUp approach "
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,2,Methods,"In this paper, we consider MIL approaches relying on separately trained feature extraction and classification stages  In the original MixUp formulation of Zhang et al.  A single input (corresponding to a WSI) of a MIL approach with a separate feature extraction stage "
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,2.1,Inter-MixUp and Intra-MixUp,"Inter-MixUp refers to the generation of synthetic feature vectors by linearly combining feature vectors of a pair of WSIs (see Fig.  with α being a uniformly sampled random weight (α ∈ [0, 1]). The WSI indexes v and w are uniformly sampled from the set of indexes. The index u ranges from the 1 to the number of extracted WSI descriptors. Since the new synthetic descriptors are individually generated in each epoch, there is no benefit if the number of extracted WSI descriptors is increased. We fix this number to the number of WSIs in the training data set, in order to keep the number of training iterations per epoch consistent. Two different configurations are considered. Firstly, we investigate the interpolation between WSIs of the same class (V1). Secondly, interpolation between all WSIs is performed, which also includes the interpolation between the labels (V2). In the case of V2, also the one-hot-encoded label vectors are linearly combined, such that y The random values, α, v and w are selected individually for each individual WSI and each epoch. Before applying the MixUp operation, the vector tupel is randomly shuffled (as performed in all experiments). Intra-WSI combinations (Intra-MixUp) refers to the generation of synthetic descriptors by combining feature vectors within an individual WSI (see Fig. "
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,2.2,Experimental Setting,"As experimental architecture, use the dual-stream MIL approach proposed by Li et al  As comparison, several other augmentation methods on feature level are investigated including random sampling, selective random sampling and random noise. Random sampling corresponds to the random selection of patches (feature vectors) from each WSI. Thereby the amount of investigated data per WSI is reduced with the benefit of increasing the variability of the data. In the experiments, we adjust the sample ratio q between the patch-based features for training and testing. A q of 50 % indicates that 512 descriptors are used for training while for testing always a fixed number of 1024 is used. Selective random sampling corresponds to the random sampling strategy, with the difference that the ratio of features is not fixed but drawn from a uniform random distribution (U (q, 100 %)). Here, a q of 50 % indicates that for each WSI, between 512 and 1024 feature vectors are selected. In the case of the random noise setting, to each feature vector x i , a random noise vector r is added (x i = x i + r). The elements of r are randomly sampled (individually for each x i ) from a normal distribution N (0, σ ). To incorporate for the fact that the feature dimensions show different magnitudes, σ is computed as the product of the meta parameter σ and the standard deviation of the respective feature dimension. In this work, we aimed at distinguishing different nodular lesions of the thyroid, focusing especially on benign follicular nodules (FN) and papillary carcinomas (PC). This differentiation is crucial, due to the different treatment options, in particular with respect to the extent of surgical resection of the thyroid gland  The patches were randomly extracted from the WSI, based on uniform sampling. For each patch, we checked that at least 75 % of the area was covered with tissue (green color channel) in order to exclude empty areas "
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,3,Results,Figure 
