paper_id,extracted_sents_keywords
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"we argue that such a
strategy struggles to eﬀectively perform deep feature aggregation and
ignores the useful local information. to tackle these issues, we propose a
spatial-temporal deformable attention based framework, named stnet. our stnet introduces a spatial-temporal deformable attention module
to perform local spatial-temporal feature fusion."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"keywords: breast lesion detection · ultrasound videos ·
spatial-temporal deformable attention · multi-frame prediction
1
introduction
ultrasound imaging is a very eﬀective technique for breast lesion diagnosis,
which has high sensitivity. automatically detecting breast lesions is a challeng-
ing problem with a potential to aid in improving the eﬃciency of radiologists in
ultrasound-based breast cancer diagnosis [18,21]. some of the challenges asso-
ciated with automatic breast lesion detection include blurry boundaries and
changeable sizes of breast lesions."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"[9] proposed a feature aggregation network, termed as cva-net, that
executes intra-video and inter-video fusions at both video and clip levels based
on attention blocks. although the recent cva-net aggregates clip and video
level features, we distinguish two key issues that hamper its performance. first,
the self-attention based cross-frame feature fusion is a global-level operation and
it operates once before the encoder-decoder, thereby ignoring the useful local
information and in turn missing an eﬀective deep feature fusion."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_46.pdf,"we show the best results in bold. video
resnet-50 40.0 70.3
43.3
the previous work cva-net [9], to guarantee a fair comparison. speciﬁcally, the
testing set comprises 38 videos randomly selected from all 186 videos, while the
rest of the videos are used as the training set."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"a texture neural network to predict
the abnormal brachial plexus from routine
magnetic resonance imaging
weiguo cao, benjamin howe, nicholas rhodes, sumana ramanathan,
panagiotis korﬁatis, kimberly amrami, robert spinner, and timothy kline(b)
mayo clinic, rochester, minnesota 55905, usa
kline.timothy@mayo.edu
abstract. brachial plexopathy is a form of peripheral neuropathy, which occurs
when there is damage to the brachial plexus (bp)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"one prior approach, termed
glcm-cnn, was proposed to carry out a polyp differentiation task [13]. however, how
to arrange these glcms to form the 3d volume to optimize the performance is a major
challenge. with the goal of classifying normal from abnormal bp, we explored the approach
of deep texture learning."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"the major
contributions of this study include 1) directed triangle construction idea for tpp, 2) huge
number of tpp matrices as the heterogeneity representations of bp, 3) tppnet with 15
layers and huge number of channels, 4) the bp dataset containing mr images and their
corresponding roi masks. 2
materials and method
2.1
dataset preparation and preprocessing
following irb approval for this study, we search for patients with metastatic breast
cancer who had a breast cancer mri performed between 2010 and 2020 and had mor-
phologically positive bp on the mri report from our electronic medical records (emr)
in * hospital. totally, 189 patients including 141 normal patients and 41 abnormal ones
are obtained."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"the range of the age are varying from 15 to 85 years old. the female patient
number and male patient number are almost even. their weights by kg are in the range
of [40.8 kg, 145 kg]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"then, the manual segmentations were utilized to train a 3d
nnunet model which was utilized to train the model which was used to predict rois
for the rest series [16]. the predicted segmentations were manually divided into three
groups, i.e. good, fair and poor. good cases were added to the training set."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"we integrate the k-fold cross-validation, tpp gener-
ation and model training into one framework. since the tpp matrix is always small,
there are only 15 layers in tpp which could reduce the risk of overﬁtting issue met
in deeper neural networks. 4) free from the interference of multi-texture-pattern arrangements."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"while prognostication and survival analysis oﬀer invaluable insights
for patient management, biological studies and drug development eﬀorts, they
require careful tracking of patients for a lengthy period of time; rendering this
as a task that requires a signiﬁcant amount of eﬀort and funding. in the machine learning domain, patient prognostication can be treated as a
weakly supervised problem, which a model would predict the outcome (e.g., time
to cancer recurrence) based on the histopathology images. [8] that is a two-step learning method."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"diﬀerent mil variations have shown supe-
rior performances in grading or subtype classiﬁcation in comparison to outcome
prediction [10]. this is perhaps due to the fact that mil-based technique do
not incorporate patch locations and interactions as well as tissue heterogeneity
which can potentially have a vital role in deﬁning clinical outcomes [4,26].
to address this issue, graph neural networks (gnn) have recently received
more attention in histology. [17] by utilizing mes-
sage passing mechanism via edges connecting the nodes (i.e., small patches in our
case)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"3
method
figure 1 summarizes our proposed end-to-end solution. below, we have provided
details of each module.
3.1
problem formulation
for pn, which is the n-th patient, a set of patches {patchj}m
j=1 is extracted
from the related whole slide images. in addition, a latent vector zj ∈ r1×d is
extracted from patchj using our encoder network (described in sect."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"we exploit the mincut [5] idea to extract super-nodes in a diﬀerentiable
process after an auxiliary ginconv to focus more on large-scale interactions and
to ﬁnally learn the most global correlated super-nodes. inspired by the relaxation
form of the known k-way mincut problem, we create a continuous cluster
matrix cn ∈ rm×k using mlp layers and can ﬁnally estimate the super-nodes
features (sn ∈ rm×d) as:
sn = ct
n .x′
n,
cn = softmax (relu(x′
n.w1).w2) ,
(3)
where w1, w2 are mlps’ weights. hence, the extracted nodes are directly depen-
dent on the ﬁnal survival-speciﬁc loss."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"in addition, two additional unsupervised
weighted regularization terms are optimized to improve the process:
mincut regularizer. this term is motivated by the original mincut problem
and intends to solve it for the the patients’ graph. it is deﬁned as:
rmincut = −tr(ct
n .an,norm.cn)
tr(ctn .dn.cn)
,
(4)
where dn is the diagonal degree matrix for an."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"sigm(wk,gst
n ˆhl,n)

(8)
– mixed co-attention (mca): while the ﬁrst strategy allows the extreme
separation of two paths, the second one has the highest level of mixing infor-
mation. here, we take a balanced policy between the independence and knowl-
edge mixture of the two routes by only sharing the weights without using any
guidance. 4
experiments and results
4.1
dataset
we utilize two prostate cancer (pca) datasets to evaluate the performance of
our proposed model."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"the recorded endpoint for this set is biochemical recurrence with
time to recurrence ranging from 11.7 to 56.1 months. we also utilized the prostate cancer grade assessment (panda) challenge
dataset [7] that includes more than 10,000 pca needle biopsy slides (no outcome
data) as an external dataset for training the encoder of our model.
4.2
experiments
we evaluate the models’ performance in two scenarios utilizing several objective
metrics. implementation details are available in supplementary material."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"statistical tests
(paired t-test) on c-indices also show that our model is statistically better than
all baselines in pca-as and also superior to all models, except dgc, in pca-bt. superior performance of our mca policy implies that balanced exploitation of
ﬁne and coarse features with shared weights may provide more robust contex-
tual information compared to using mixed guided information or utilizing them
independently. the capacity of stratifying patients into risk groups
(e.g., low and high risk) is another criterion that we employ to assess the util-
ity of models in clinical practice."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"furthermore, our ﬁndings
have signiﬁcant clinical implications as they identify, for the ﬁrst time, high-
risk prostate cancer patients who are otherwise known to be low-risk based on
clinico-pathological parameters. this group should be managed diﬀerently from
the rest of the low-risk prostate cancer patients in the clinic. therefore, pro-
viding evidence of the predictive (as opposed to prognostic) clinical information
that our model provides."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"[18]. identifying potentially informative image regions (i.e., providing
useful information for model training) allows requesting the minimum amount
of annotations for model optimization, and a decrease in annotated area reduces
both localization and delineation workloads. the challenge is to eﬀectively select
annotation regions in order to achieve full annotation performance with the least
annotated area, resulting in high sampling eﬃciency. we use region-based active learning (al) [13] to progressively identify anno-
tation regions, based on iteratively updated segmentation models."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"to validate our segmentation framework, we
ﬁrst train on the fully-annotated data (average performance of ﬁve repetitions
reported). with a patch extraction stride s = 256 pixels, our framework yields
an froc score of 0.760 that is equivalent to the challenge top 2, and an miou
(tumor) of 0.749, which is higher than the most comparable method in [3] that
achieved 0.741 with s = 128 pixels. with our framework, reducing s to 128 pixels
improves both metastases identiﬁcation and segmentation (froc score: 0.779,
miou (tumor): 0.758)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"4(e–i)) shows that adaptive eﬀectively prevents the rapid expansion of
annotated tissue area as al step size increases, demonstrating greater robustness
to al step size choices than standard. this is advantageous because extensive
al step size tuning to balance the annotation and computation costs can be
avoided. this behavior can also be desirable in cases where frequent interac-
tion with annotators is not possible or to reduce computation costs, because the
proposed method is more tolerant to a large al step size."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"4(h) that the full annotation performance is not achieved
with adaptive within 15 al cycles; in fig. s1 in the supplementary materials
we show that allowing for oversampling of previously selected regions can be a
solution to this problem. additionally, we visualize examples of selected regions
in fig. 5 and show that adaptive avoids two region selection issues of standard:
small, isolated informative areas are missed, and irrelevant pixels are selected
due to the region shape and size restrictions."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_61.pdf,"to that end, researchers have recently proposed to use gan-based image-to-
image translation (i2it) algorithms for transforming h&e-stained slides into
ihc. despite the progress, the outstanding challenge in training such i2it frame-
works is the lack of aligned h&e-ihc image pairs, or in other words, the incon-
sistencies in the h&e-ihc groundtruth pairs. to explain, since re-staining a
slice is physically infeasible, a matching pair of h&e-ihc slices are taken from
two depth-wise consecutive cuts of the same tissue then stained and scanned
separately."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_61.pdf,"to that end, we further augment the weight so that it is also a function of the
training iterations. such scheduling of the weights is done so that in the beginning
of the training, the weights are uniform in order not to wrongly bias the network
when the embeddings are still indiscriminative. and as training progresses, the
selective weighting scheme is gradually enforced so that the inconsistent patch
locations are treated with reduced weights."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"this is also a big cause of con-
cern for publicly available h&e/ihc cell segmentation datasets with immune
cell annotations from single pathologists. multiplex staining resolves this issue
by allowing diﬀerent tumor and immune cell markers to be stained on the same
tissue section, avoiding any phenotyping guesswork from pathologists. 1. dataset overview."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"demographics and other relevant details of the eight anonymized head-and-
neck squamous cell carcinoma patients, including ecog performance score, pack-year,
and surgical pathology stage (ajcc8). 2
oral cavity lateral tongue
case7 73
male
white 1
former
100
3
larynx
glottis
case8 56
male
white 0
never
0
2
oral cavity tongue
2
dataset
the complete staining protocols for this dataset are given in the accompany-
ing supplementary material. images were acquired at 20× magniﬁcation at
moﬃtt cancer center."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"3. examples of synthesized ihc images and corresponding input images. style ihc
images were taken from the public lyon19 challenge dataset [14]. we used grayscale
hematoxylin images because they performed better with style transfer.
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"3.3
virtual cellular phenotyping on standard hematoxylin images
there are several public h&e/ihc cell segmentation datasets with manual
immune cell annotations from single pathologists. these are highly problem-
atic given the large (> 50%) disagreement among pathologists on immune cell
phenotyping [10]. in this last use case, we infer immune and tumor markers
from the standard hematoxylin images using again the public deepliif vir-
tual translation module [2,3]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"data use declaration and acknowledgment: this study is not human sub-
jects research because it was a secondary analysis of results from biological spec-
imens that were not collected for the purpose of the current study and for which
the samples were fully anonymized. this work was supported by msk cancer
center support grant/core grant (p30 ca008748) and by james and esther
king biomedical research grant (7jk02) and moﬃtt merit society award to c.
h. chung. it is also supported in part by the moﬃtt’s total cancer care initia-
tive, collaborative data services, biostatistics and bioinformatics, and tissue
core facilities at the h. lee moﬃtt cancer center and research institute, an
nci-designated comprehensive cancer center (p30-ca076292)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"the bethesda system for reporting thyroid cytopathol-
ogy (tbsrtc) has been widely accepted as a reliable criterion for
thyroid cytology diagnosis, where extensive diagnostic information can
be deduced from the allocation and boundary of cell nuclei. however,
two major challenges hinder accurate nuclei segmentation from thyroid
cytology. firstly, unbalanced distribution of nuclei morphology across
diﬀerent tbsrtc categories can lead to a biased model."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"such distinct morphological diﬀerences can
be characterized by the tbsrtc category, which thus inspires us to utilize
the handy image-wise grading labels to guide the nuclei segmentation model
learning from unbalanced datasets. we also noticed that another challenge for
accurate nuclei identiﬁcation is the heavy reliance on large-scale high-quality
annotations [11]. moreover, amongst multiple annotation paradigms [12], pixel-
level labeling is the most time-consuming and laborious, whereas the image-wise
diagnostic labels, i.e. tbsrtc categories, are comparatively simpler."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"(1) we pro-
pose a cytopathology nuclei segmentation network named tcsegnet, to pro-
vide supplementary guidance to facilitate the learning of nuclei boundaries. 582
j. zhu et al.
innovatively, our approach can help reduce bias in the learning process of the
segmentation model with the routine unbalanced training set. (2) we expand
tcsegnet to semi-tcsegnet to leverage image-wise labels in a semi-supervised
learning manner, which signiﬁcantly reduces the reliance on annotation-intensive
pixel-wise labels."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"tbsrtc-category label guidance block. in tcsegnet, we introduce
a tbsrtc-category label guidance block to address the learning issue from
unbalanced routine datasets. this block consists of two learnable fully connected
layers that process the feature extracted by the cnn and transformer branches
separately, which obtains image-wise tbsrtc-category prediction denoted as
ˆycnn
cls and ˆytrans
cls
."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"the balancing
coeﬃcient λss changes for every epoch e, namely
λe
ss = exp(−5 (1 − e/emax)2),
(5)
where emax is the maximum epoch number. the traditional method of integrating gaussian noise
in the mean teacher [18] may be problematic when working with cytopathology
images that have an imbalanced color distribution. to address this issue, we
generate a novel intensity-based noise, which can adaptively behave stronger in
the dark nuclei areas and weaker in bright cytoplasm or background regions."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"3, together with the line charts in fig. our approach is capable
to address the current issue in the recognition and segmentation of small iso-
lated cells graded in the i category, which is always ignored by the unbalanced
pixel-wise cell morphology with other approaches. also, it yields that the incor-
poration of tbsrtc-category can contribute to a partial alleviation of a biased
model, resulting in more satisfying segmentation performance experimentally."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"classiﬁcation
learning
hsv-intensity
noise
dice
iou
0.867
0.771

0.876
0.785

0.884
0.797


0.889 0.805
w. image-wise data
+1k data
0.879
0.790
+2k data
0.882
0.795
4
conclusion
in this paper, we propose a tbsrtc-category aware nuclei segmentation frame-
work tcsegnet, that leverages easy-to-obtain image-wise diagnostic category to
facilitate nuclei segmentation. importantly, it addresses the challenge of dis-
tinguishing nuclei across diﬀerent cell scales in an unbalanced dataset. we also
extend the framework to a semi-supervised learning fashion to overcome the issue
of lacking annotated training samples."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_5.pdf,"multi-sequence mri is valuable in clinical settings for reli-
able diagnosis and treatment prognosis, but some sequences may be unus-
able or missing for various reasons. to address this issue, mri synthesis is
a potential solution. recent deep learning-based methods have achieved
good performance in combining multiple available sequences for missing
sequence synthesis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_5.pdf,"most of these works introduce an autoencoder-like architecture
for image-to-image translation and employ adversarial loss to generate more
realistic images. unlike these one-to-one approaches, mri synthesis faces the
challenge of fusing complementary information from multiple input sequences. recent studies about multi-sequence fusion can speciﬁcally be divided into two
groups: (1) image fusion and (2) feature fusion."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_5.pdf,"the weighted average is an intuitive fusion
strategy that can quantify the contribution of diﬀerent sequences directly. + ϵ
(1)
where w and b are weights and bias for the fc layer, ϵ = 10−5 to avoid dividing
0 in the following equation. ∈ rn to sum to 1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"xiaoying wang5(b), and lihua zhang1(b)
1 academy for engineering and technology, fudan university, shanghai, china
lihuazhang@fudan.edu.cn
2 school of computing, university of leeds, leeds, uk
3 school of biomedical engineering, shanghaitech university, shanghai, china
cuizhm@shanghaitech.edu.cn
4 changchun boli technologies co., ltd., jilin, china
5 department of liver surgery, key laboratory of carcinogenesis and cancer
invasion of ministry of education, liver cancer institute, zhongshan hospital,
fudan university, shanghai, china
xiaoyingwang@fudan.edu.cn
abstract. accurately segmenting the liver into anatomical segments
is crucial for surgical planning and lesion monitoring in ct imaging."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"however, this is a challenging task as it is deﬁned based on vessel
structures, and there is no intensity contrast between adjacent seg-
ments in ct images. in this paper, we propose a novel point-voxel
fusion framework to address this challenge. speciﬁcally, we ﬁrst seg-
ment the liver and vessels from the ct image, and generate 3d
liver point clouds and voxel grids embedded with vessel structure
prior."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"the
couinaud segmentation [7] based on ct images divides the liver into eight func-
tionally independent regions, which intuitively display the positional relation-
ship between couinaud segments and intrahepatic lesions, and helps surgeons
for make surgical planning [3,13]. in clinics, couinaud segments obtained from
manual annotation are tedious and time-consuming, based on the vasculature
used as rough guide (fig. 1). thus, designing an automatic method to accu-
rately segment couinaud segments from ct images is greatly demanded and
has attracted tremendous research attention."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"it can supplement the cnn-based method and improve the segmentation per-
formance in regions without intensity contrast. in this paper, to tackle the aforementioned challenges, we propose a point-
voxel fusion framework that represents the liver ct in continuous points to
better learn the spatial structure, while performing the convolutions in voxels
to obtain the complementary semantic information of the couinaud segments.
fig. 1. couinaud segments (denoted as roman numbers) in relation to the liver vessel
structure."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"however,
directly feeding the transformed point data as input into the point-based branch
undoubtedly ignores the vessel structure, which is crucial for couinaud segmen-
tation. to solve this issue, we propose a strategy of continuous spatial sampling
point data based on the m ′. speciﬁcally, the model randomly samples t points
in each training epoch, of which t/2 points fall in the smaller space covered by
the m ′, which enables the model to increase access to important data in the
region during training. in addition, we apply a random perturbation oﬀset =
(δx, δy, δz) in the range of [−1, 1] to each point pt = (xt, yt, zt) ∈ m ′ in this
region to obtain a new point pt = (xt + δx, yt + δy, zt + δz), and the intensity
in this coordinate obtained by trilinear interpolation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"experimental results demon-
strate the eﬀectiveness of our proposed method against other cutting-edge meth-
ods, showing its potential to be applied in the preoperative application of liver
surgery.
acknowledgement. this project was funded by the national natural science foun-
dation of china (82090052, 82090054, 82001917 and 81930053), clinical research plan
of shanghai hospital development center (no. 2020cr3004a), and national key
research and development program of china under grant (2021yfc2500402)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_6.pdf,"https://doi.org/10.1007/978-3-031-43907-0_6
58
p. müller et al.
however, while image classiﬁcation labels can be automatically extracted
from electronic health records or radiology reports [7,20], this is typically not
possible for bounding boxes, thus limiting the availability of large datasets
for pathology detection. additionally, manually annotating pathology bound-
ing boxes is a time-consuming task, further exacerbating the issue. the result-
ing scarcity of large, publicly available datasets with pathology bounding boxes
limits the use of supervised methods for pathology detection, such that cur-
rent approaches typically follow weakly supervised object detection approaches,
where only classiﬁcation labels are required for training."
