,title,extracted_keyword_sent
24,MetaLR: Meta-tuning of Learning Rates for Transfer Learning in Medical Imaging,none
25,DAS-MIL: Distilling Across Scales for MIL Classification of Histological WSIs,none
26,Pick the Best Pre-trained Model: Towards Transferability Estimation for Medical Image Segmentation,none
27,vox2vec: A Framework for Self-supervised Contrastive Learning of Voxel-Level Representations in Medical Images,none
28,Multi-Target Domain Adaptation with Prompt Learning for Medical Image Segmentation,none
29,Spectral Adversarial MixUp for Few-Shot Unsupervised Domain Adaptation,"following [21], we consider images collected from
different scanners as distinct domains."
30,Gall Bladder Cancer Detection from US Images with only Image Level Labels,none
31,Structured State Space Models for Multiple Instance Learning in Digital Pathology,none
32,Multi-scale Self-Supervised Learning for Longitudinal Lesion Tracking with Optional Supervision,none
33,Geometry-Invariant Abnormality Detection,none
34,Interpretable Medical Image Classification Using Prototype Learning and Privileged Information,none
35,Incremental Learning for Heterogeneous Structure Segmentation in Brain Tumor MRI,"• the adaptively constructed hsi pseudo-label with
self-training is developed for efficient hsi knowledge distillation.we evaluated
our framework on anatomical structure segmentation tasks from different types of
mri data collected from multiple sites."
36,Incremental Learning for Heterogeneous Structure Segmentation in Brain Tumor MRI,"notably, these
three subsets were collected from different clinical sites, vendors, or
populations [1]."
37,ArSDM: Colonoscopy Images Synthesis with Adaptive Refinement Semantic Diffusion Models,none
38,Synthetic Augmentation with Large-Scale Unconditional Pre-training,"first, we
train an ldm on a large-scale set of unlabeled datasets collected from multiple
sources."
39,Synthetic Augmentation with Large-Scale Unconditional Pre-training,"to generalize our histodiffusion to the
small-scale labeled dataset s collected from a different source (i.e., s ⊂ s),
we further fine-tune histodiffusion using the labeled data from s ."
40,Learning Transferable Object-Centric Diffeomorphic Transformations for Data Augmentation in Medical Image Segmentation,none
41,Longitudinal Multimodal Transformer Integrating Imaging and Latent Clinical Signatures from Routine EHRs for Pulmonary Nodule Classification,"directly learning from routinely collected electronic health
records (ehrs) is challenging because observations within and between modalities
can be sparse and irregularly sampled."
42,Longitudinal Multimodal Transformer Integrating Imaging and Latent Clinical Signatures from Routine EHRs for Pulmonary Nodule Classification,"previous studies overcome these
challenges by aggregating over visits and binning time series within a
bidirectional encoder representations from transformers (bert) architecture
[2,14,20,25], limiting their scope to data collected on similar time scales,
such as icu measurements, [11,29], or leveraging graph guided transformers to
handle asynchrony [33]."
43,Longitudinal Multimodal Transformer Integrating Imaging and Latent Clinical Signatures from Routine EHRs for Pulmonary Nodule Classification,"compared with imaging-only and a baseline that aggregates
longitudinal data into bins, our approach allowed us to incorporate additional
modalities from routinely collected ehrs, which led to improved spn
classification."
44,Longitudinal Multimodal Transformer Integrating Imaging and Latent Clinical Signatures from Routine EHRs for Pulmonary Nodule Classification,"we labeled malignant cases as those with a lung
malignancy billing code occurring within three years after any scan and only
used data collected before the lung malignancy code."
45,Partially Supervised Multi-organ Segmentation via Affinity-Aware Consistency Learning and Cross Site Feature Alignment,"-we demonstrate on
five datasets collected from different sites that our method can effectively
learn a unified mos model from multi-source datasets, achieving superior
performance over the state-of-the-art (sota) methods."
46,Centroid-Aware Feature Recalibration for Cancer Grading in Pathology Images,none
47,Explaining Massive-Training Artificial Neural Networks in Medical Image Analysis Task Through Visualizing Functions Within the Models,none
48,FeSViBS: Federated Split Learning of Vision Transformer with Block Sampling,"this dataset was
prepared by flamby [25] from the original isic2019 dataset [6,7,26] and the data
was collected from 6 centers, with significant differences in population
characteristics and acquisition systems, representing real-world domain shifts."
49,TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"in
hospitals, collected multi-phase cts are normally grouped by patients rather
than lesions, which makes single-phase lesion annotation insufficient for
feature fusion learning."
50,TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,"the employed single-phase annotated dataset is collected from sir run
run shaw hospital (srrsh), affiliated with the zhejiang university school of
medicine, and has received the ethics approval of irb."
51,Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,none
52,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"this is a very common scenario (whenever a dataset is collected for a
new application), especially when iterative al is not an option."
53,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,none
54,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,none
55,Efficient Subclass Segmentation in Medical Images,none
56,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"future challenges
include improving scalability with fewer manual operations, validating
segmentation maps from a more objective perspective, and comparing our proposed
algorithm with existing methods, such as those based on superpixels [10].data
use declaration and acknowledgment: the pelvic mri and chest ct datasets were
collected from the national cancer center hospital."
57,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"both were in-house datasets collected
from a single hospital."
58,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,none
59,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,none
60,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"to study the gbca accumulation behavior, we collected
453 ce scans with non-standard gbca doses in the set of {10%, 20%, 33%} along
with the corresponding standard-dose (0.1 mmol/kg) scan after applying the
remaining contrast agent."
61,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"all synthesis
models were trained on 250 samples acquired on 1.5t and 3t philips achieva
scanners and evaluated on 193 test cases, all collected at site 1 ."
62,A Spatial-Temporal Deformable Attention Based Framework for Breast Lesion Detection in Videos,none
63,DeDA: Deep Directed Accumulator,none
64,OpenAL: An Efficient Deep Active Learning Framework for Open-Set Pathology Image Classification,none
65,SFusion: Self-attention Based N-to-One Multimodal Fusion Block,"data collected
from various sensors (e.g., microphones, cameras, motion controllers) are used
to identify human activity [4]."
66,SFusion: Self-attention Based N-to-One Multimodal Fusion Block,"the sensor data are collected from smartphones of a person
with four locations, including the bag, trousers front pocket, breast pocket and
hand."
67,VISA-FSS: A Volume-Informed Self Supervised Approach for Few-Shot 3D Segmentation,none
68,ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,none
69,SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,"we
collected a dataset from our in-house hospital comprising 941 ct scans with
eight categories: hepatocellular carcinoma, cholangioma, metastasis,
hepatoblastoma, hemangioma, focal nodular hyperplasia, cyst, and others."
70,UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,"we collected 3237 volumetric data with three
modalities (ct, mr, and pet) and various targets (eight organs, vertebrae, and
tumors) from 11 datasets as the upstream dataset."
71,UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,"for this study, we collected 11 medical image segmentation datasets as
the upstream dataset to train our uniseg and single-task models."
72,Cross-Modulated Few-Shot Image Generation for Colorectal Tissue Classification,none
73,Unpaired Cross-Modal Interaction Learning for COVID-19 Segmentation on Limited CT Images,"it is difficult to directly learn cross-modal
dependencies using the features obtained by the encoder because ct and x-ray
data were collected from different patients."
74,Unpaired Cross-Modal Interaction Learning for COVID-19 Segmentation on Limited CT Images,"it is collected from two public resources [5,8] on chest ct images
available on the cancer imaging archive (tcia) [4]."
75,Structure-Preserving Instance Segmentation via Skeleton-Aware Distance Transform,none
76,DAST: Differentiable Architecture Search with Transformer for 3D Medical Image Segmentation,none
77,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,none
78,Co-assistant Networks for Label Correction,none
79,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,none
80,Robust T-Loss for Medical Image Segmentation,none
81,Multi-Head Multi-Loss Model Calibration,none
82,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,none
83,Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,none
84,Understanding Silent Failures in Medical Image Classification,none
85,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"natural images collected from
imagenet [5]) as ood samples [1]."
86,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"the in-house pancreas
tumor dataset collected from a cooperative hospital is composed of eight
classes: pdac (302), ipmn (71), net (43), scn (37), asc (33), cp (6), mcn (3),
and panin (1)."
87,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the lndb dataset published in 2019, comprises 294 ct scans collected between
2016 and 2018."
88,WeakPolyp: You only Look Bounding Box for Polyp Segmentation,none
89,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"in this work, we collected a
larger-scale us video breast lesion segmentation dataset with 572 videos and
34,300 annotated frames, of which 222 videos contain aln metastasis, covering a
wide range of realistic clinical scenarios."
90,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"to support advancements in breast lesion segmentation and aln metastasis
prediction, we collected a dataset containing 572 breast lesion ultrasound
videos with 34,300 annotated frames."
91,ACC-UNet: A Completely Convolutional UNet Model for the 2020s,none
92,FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images,none
93,Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation,none
94,DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,none
95,Anatomical-Aware Point-Voxel Network for Couinaud Segmentation in Liver CT,none
96,HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images,none
97,Dice Semimetric Losses: Optimizing the Dice Score with Soft Labels,none
98,Semi-supervised Domain Adaptive Medical Image Segmentation Through Consistency Regularized Disentangled Contrastive Learning,none
99,BerDiff: Conditional Bernoulli Diffusion Model for Medical Image Segmentation,none
100,Annotator Consensus Prediction for Medical Image Segmentation with Diffusion Models,none
101,Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,none
102,Multimodal CT and MR Segmentation of Head and Neck Organs-at-Risk,"on the other hand, to evaluate the generalization ability of our
method, we also conducted experiments on the ct-only pddca dataset (for details,
please refer to [15]), from which we collected 15 images from the offand on-site
test sets of the corresponding challenge for our evaluation."
103,Learning Reliability of Multi modality Medical Images for Tumor Segmentation via Evidence Identified Denoising Diffusion Probabilistic Models,none
104,Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,none
105,SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,none
106,SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,"we
evaluate our method on a collected dce-mri dataset containing 206 subjects."
107,SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,"we evaluated our method on an in-house breast dce-mri dataset collected
from the cancer center of sun yat-sen university."
108,SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,"in total, we collected 206
dce-mri scans with biopsy-proven breast cancers."
109,Uncertainty-Informed Mutual Learning for Joint Medical Image Classification and Segmentation,none
110,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation,none
111,DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation,none
112,HartleyMHA: Self-attention in Frequency Domain for Resolution-Robust and Parameter-Efficient 3D Image Segmentation,none
113,MDViT: Multi-domain Vision Transformer for Small Medical Image Segmentation Datasets,"we study 4 skin lesion segmentation datasets collected from varied sources: isic
2018 (isic) [11], dermofit image library (dmf) [3], skin cancer detection (scd)
[14], and ph2 [25], which contain 2594, 1300, 206, and 200 samples,
respectively."
114,M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision,none
115,Edge-Aware Multi-task Network for Integrating Quantification Segmentation and Uncertainty Prediction of Liver Tumor on Multi-modality Non-contrast MRI,"an axial dataset includes 250 distinct subjects, each underwent initial standard
clinical liver mri protocol examinations with corresponding pre-contrast images
(t2fs [4mm]) and dwi [4mm]) was collected."
116,RCS-YOLO: A Fast and High-Accuracy Object Detector for Brain Tumor Detection,none
117,Certification of Deep Learning Models for Medical Image Segmentation,none
118,Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,none
119,A Sheaf Theoretic Perspective for Robust Prostate Segmentation,none
120,MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,none
121,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,none
122,A2FSeg: Adaptive Multi-modal Fusion Network for Medical Image Segmentation,"works have been done to handle brain tumor
segmentation using image scans collected from all four modalities [11,15]."
123,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,"concerning the inherent issue of imbalanced tumor types in the training data
collected in clinic, a novel ordinal manifold mixup based feature augmentation
is presented and applied in the training stage of the tumor subtyping network."
124,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,"in this way, inconsistency between the augmented features and the corresponding
labels can be effectively reduced.our method is evaluated using pre-operative
multimodal mr brain images of 1726 diffuse glioma patients collected from
cooperation hospitals and a public dataset brats2019 [12] containing multimodal
mr brain images of 210 patients."
125,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,"to solve the inherent issue of
imbalanced tumor type in the training data collected in clinic, a novel ordinal
manifold mixup based feature augmentation is applied in the training of the
tumor subtyping network."
126,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,"specifically, the in-house dataset collected in cooperation hospitals
contains pre-operative multimodal mr images, including t1, t1 contrast enhanced
(t1c), t2, and flair, of 1726 patients (age 49.7 ± 13.1) with confirmed diffuse
glioma types."
127,Medical Boundary Diffusion Model for Skin Lesion Segmentation,none
128,H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,none
129,TransNuSeg: A Lightweight Multi-task Transformer for Nuclei Segmentation,none
130,Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,none
131,QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,none
132,EGE-UNet: An Efficient Group Enhanced UNet for Skin Lesion Segmentation,none
133,Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,none
134,Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping,none
135,EoFormer: Edge-Oriented Transformer for Brain Tumor Segmentation,none
136,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,"furthermore, clinical data collected for training is
usually imbalanced in some properties, e.g., more samples with light skins
compared with dark skins."
137,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,"note that not all skin disease datasets are
carefully processed either due to the large amount of work required or the
scarcity of data samples collected, e.g., sd-198 [23] contains samples that are
taken under variant environments."
138,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,"we present two datasets: (i) a dataset collected and annotated by us (called
skin), and (ii) a subset of sd-198 [23] with our annotation (called sd-sub)."
139,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,"all skin images are either collected from publicly
available sources or from clinicians with patient informed consent."
140,Factor Space and Spectrum for Medical Hyperspectral Image Segmentation,"these mhsis are collected by hyperspectral
system with an objective lens of 20x, and wavelengths from 550 nm to 1000 nm for
mdc and 450 nm to 750 nm for hgc, resulting in 60 and 40 spectral bands for each
scene."
141,Graph-Theoretic Automatic Lesion Tracking and Detection of Patterns of Lesion Changes in Longitudinal CT Studies,"we evaluated our method with two studies on retrospectively collected patient
datasets that were manually annotated by an expert radiologist.dataset: lung and
liver ct studies were retrospectively obtained from two medical centers
(hadassah univ hosp jerusalem israel) during the routine clinical examination of
patients with metastatic disease."
142,Robust Exclusive Adaptive Sparse Feature Selection for Biomarker Discovery and Early Diagnosis of Neuropsychiatric Systemic Lupus Erythematosus,"the
collected spectroscopy data were preprocessed by a sage software package to
correct the phase and frequency."
143,Robust Exclusive Adaptive Sparse Feature Selection for Biomarker Discovery and Early Diagnosis of Neuropsychiatric Systemic Lupus Erythematosus,"finally, we used the absolute naa
concentration in single-voxel mrs as the standard to gain the absolute
concentration of metabolites, and the naa concentration of the corresponding
voxel of multi-voxel 1 h-mrs was collected consistently."
144,CARL: Cross-Aligned Representation Learning for Multi-view Lung Cancer Histology Classification,none
145,Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,none
146,Revisiting Feature Propagation and Aggregation in Polyp Segmentation,none
147,"Joint Prediction of Response to Therapy, Molecular Traits, and Spatial Organisation in Colorectal Cancer Biopsies",none
148,Automatic Bleeding Risk Rating System of Gastric Varices,"baseline methods have been evaluated on the
newly collected gvbleed dataset."
149,Automatic Bleeding Risk Rating System of Gastric Varices,"all of these cases are collected
from 411 patients in a grade-iii class-a hospital during the period from 2017 to
2022."
150,Automatic Bleeding Risk Rating System of Gastric Varices,"in addition, we collected the gvbleed
dataset with high-quality annotation of three-level of gv bleeding risks."
151,Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,"for each patient, the race labels, survival time-to-event labels and
pesi variables are collected from clinical data, and the 11 pesi variables are
used to calculate the pesi scores, which include age, sex, comorbid illnesses
(cancer, heart failure, chronic lung disease), pulse, systolic blood pressure,
respiratory rate, temperature, altered mental status, and arterial oxygen
saturation at the time of diagnosis [2].diverse bias of multimodal survival
prediction model."
152,Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,"we validate the proposed de-biased survival prediction frameworks on the
collected multi-modality pe data."
153,Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,none
154,Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,"the in-house cohort was retrospectively collected from 2,565 patients
at our collaborating hospital between 2019 and 2022."
155,M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,"we split the
data into train/val/test with an 80:10:10 ratio at the patient level; (2)
inhouse-a: an evaluation dataset collected from a u.s."
156,M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,"multi-site mammography
operator; (3) inhouse-b : an evaluation dataset collected from a u.s."
157,Reversing the Abnormal: Pseudo-Healthy Generative Networks for Anomaly Detection,none
158,SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,"therefore, it
is essential to develop computer-aided diagnosis (cadx) for assisting doctors to
realize the rapid detection and classification.due to being collected by various
devices, the resolution of histopathological images extracted may not always be
high."
159,Text-Guided Foundation Model Adaptation for Pathological Image Classification,none
160,Distributionally Robust Image Classifiers for Stroke Diagnosis in Accelerated MRI,none
161,Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,"computer-aided diagnosis utilizes machine learning techniques to conduct a
pathological diagnosis concerning biomedical imaging data collected from various
pathological modalities, such as computed tomography [19], magnetic resonance
imaging [11], ultrasound [23], and angiography [9]."
162,Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,"we then collect all normal instance-level features f ∈ r 1×c from d 0
to learn the memory bank m by using the dictionary learning technique [7] where
d 0 is the normal sub-dataset collected from the training split, w t is the
learned weights within the memory bank learning process, and λ is a
hyperparameter to constrain the memory bank sparsity."
163,Multiple Prompt Fusion for Zero-Shot Lesion Detection Using Vision-Language Models,none
164,Fast Non-Markovian Diffusion Model for Weakly Supervised Anomaly Detection in Brain MR Images,none
165,MUVF-YOLOX: A Multi-modal Ultrasound Video Fusion Network for Renal Tumor Diagnosis,none
166,Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,none
167,Learning with Synthesized Data for Generalizable Lesion Detection in Real PET Images,none
168,What Do AEs Learn? Challenging Common Assumptions in Unsupervised Anomaly Detection,none
169,Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,none
170,DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,none
171,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"our study analyzed a dataset of ct scans collected
from guangdong province people's hospital between years 2018 and 2020, with
2,139 patients consisting of 787 gastric cancer and 1,352 normal cases."
172,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"to further evaluate specificity in
a larger population, we collected an external test set of 903 normal cases from
shengjing hospital."
173,Self-supervised Polyp Re-identification in Colonoscopy,none
174,YONA: You Only Need One Adjacent Reference-Frame for Accurate and Fast Video Polyp Detection,none
175,Boosting Breast Ultrasound Video Classification by the Guidance of Keyframe Feature Centers,none
176,Text-Guided Cross-Position Attention for Segmentation: Case of Medical Image,none
177,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,none
178,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,"it contains three branches with bottomup cooperation: the segmentation map from
the pixel branch helps to initialize the lesion branch, which is an improved
mask transformer aiming to segment and classify each lesion; the patient branch
aggregates information from the whole image and predicts image-level labels of
each lesion type, with regularization terms to encourage consistency with the
lesion branch.we collected a large-scale multi-phase dataset containing 810
non-tumor subjects and 939 tumor patients."
179,Self-supervised Learning for Endoscopic Video Analysis,none
180,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,none
181,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,none
182,DARC: Distribution-Aware Re-Coloring Model for Generalizable Nucleus Segmentation,none
183,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"this study is not human subjects research because it was a secondary analysis of
results from biological specimens that were not collected for the purpose of the
current study and for which the samples were fully anonymized."
184,Detection of Basal Cell Carcinoma in Whole Slide Images,none
185,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,none
186,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"we collected a total of 854 diagnostic slides
from the national cancer institute data portal (https:// portal.gdc.cancer.gov)."
187,Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness,none
188,Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,none
189,Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,none
190,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,none
191,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,none
192,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,tcga-lung dataset is collected from the cancer genome atlas (tcga) data portal.
193,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"in this study, we have collected 5384 cervical
cytopathological wsi by 20x lens, each with 20000 × 20000 pixels, from our
collaborating hospitals."
194,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,none
195,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,none
196,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,none
197,Learning Robust Classifier for Imbalanced Medical Image Dataset with Noisy Labels by Minimizing Invariant Risk,none
198,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,"ct images are collected with the following acquisition parameters: window width
150, window level 50, radiation dose 120 kv, slice thickness 1 mm, and slice gap
0.8 mm."
199,Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,none
200,Progressive Attention Guidance for Whole Slide Vulvovaginal Candidiasis Screening,"our samples were collected by a collaborating
clinical institute in 2021."
201,CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification,none
202,An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,none
