title,keyword
FeSViBS: Federated Split Learning of Vision Transformer with Block Sampling,problem
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,hospitals
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,bias
TransLiver: A Hybrid Transformer Model for Multi-phase Liver Lesion Classification,difficulty
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,difficult
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,challenge
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,challenge
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,challenge
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,balance
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,problem
Adaptive Region Selection for Active Learning in Whole Slide Image Semantic Segmentation,issues
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,difficult
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,problem
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,issue
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,problem
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,challenges
COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,difficult
Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,fair
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,difficult
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,problem
Continual Learning for Abdominal Multi-organ and Tumor Segmentation,hospital
Efficient Subclass Segmentation in Medical Images,problem
Efficient Subclass Segmentation in Medical Images,issue
Efficient Subclass Segmentation in Medical Images,bias
Efficient Subclass Segmentation in Medical Images,difficulty
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,challenges
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,challenge
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,difficult
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,challenge
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,challenges
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,hospital
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,hospital
Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,difficult
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenges
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,issue
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,problem
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenge
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenge
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenge
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenge
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,fair
FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,challenge
A Spatial-Temporal Deformable Attention Based Framework for Breast Lesion Detection in Videos,problem
A Spatial-Temporal Deformable Attention Based Framework for Breast Lesion Detection in Videos,challenges
A Spatial-Temporal Deformable Attention Based Framework for Breast Lesion Detection in Videos,issues
A Spatial-Temporal Deformable Attention Based Framework for Breast Lesion Detection in Videos,issues
DeDA: Deep Directed Accumulator,challenge
DeDA: Deep Directed Accumulator,imbalanced
DeDA: Deep Directed Accumulator,issues
OpenAL: An Efficient Deep Active Learning Framework for Open-Set Pathology Image Classification,issue
OpenAL: An Efficient Deep Active Learning Framework for Open-Set Pathology Image Classification,issue
OpenAL: An Efficient Deep Active Learning Framework for Open-Set Pathology Image Classification,problem
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,problem
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,challenge
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,bias
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,problems
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,challenge
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,fair
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,fair
SFusion: Self-attention Based N-to-One Multimodal Fusion Block,problem
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,problem
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficulties
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficult
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,problems
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,bias
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,challenge
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficulty
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficulty
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,issues
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficulty
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,balance
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,difficulty
ECL: Class-Enhancement Contrastive Learning for Long-Tailed Skin Lesion Classification,imbalanced
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,hospital
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,hospital
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,hospital
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,hospital
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,hospital
SLPT: Selective Labeling Meets Prompt Tuning on Label-Limited Lesion Segmentation,fairness
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,challenges
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,bias
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,challenges
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,problem
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,difficult
UniSeg: A Prompt-Driven Universal Segmentation Model as Well as A Strong Representation Learner,difficult
Cross-Modulated Few-Shot Image Generation for Colorectal Tissue Classification,problem
Cross-Modulated Few-Shot Image Generation for Colorectal Tissue Classification,problem
Cross-Modulated Few-Shot Image Generation for Colorectal Tissue Classification,problem
Structure-Preserving Instance Segmentation via Skeleton-Aware Distance Transform,challenges
Structure-Preserving Instance Segmentation via Skeleton-Aware Distance Transform,challenge
Structure-Preserving Instance Segmentation via Skeleton-Aware Distance Transform,challenge
Structure-Preserving Instance Segmentation via Skeleton-Aware Distance Transform,challenge
DAST: Differentiable Architecture Search with Transformer for 3D Medical Image Segmentation,challenge
DAST: Differentiable Architecture Search with Transformer for 3D Medical Image Segmentation,challenge
DAST: Differentiable Architecture Search with Transformer for 3D Medical Image Segmentation,challenge
MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,difficult
MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,difficult
MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,difficult
Co-assistant Networks for Label Correction,fairness
Robust T-Loss for Medical Image Segmentation,difficulty
Multi-Head Multi-Loss Model Calibration,problem
Multi-Head Multi-Loss Model Calibration,problem
Multi-Head Multi-Loss Model Calibration,problem
Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,balance
Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,problem
Understanding Silent Failures in Medical Image Classification,hospital
Understanding Silent Failures in Medical Image Classification,clinic
Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,problem
Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,hospital
Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,fairness
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,problem
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,problem
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,challenges
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,imbalanced
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,problem
Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,imbalanced
WeakPolyp: You only Look Bounding Box for Polyp Segmentation,bias
FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images,issues
FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images,bias
FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images,challenge
FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images,challenge
Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation,problem
Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation,problems
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,challenge
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issue
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issue
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalanced
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalanced
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,bias
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,difficulty
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,bias
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,problem
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issues
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,biases
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,bias
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,bias
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,difficulty
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issue
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issue
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,issues
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,biases
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalanced
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
DHC: Dual-Debiased Heterogeneous Co-training Framework for Class-Imbalanced Semi-supervised Medical Image Segmentation,imbalance
Anatomical-Aware Point-Voxel Network for Couinaud Segmentation in Liver CT,clinics
Anatomical-Aware Point-Voxel Network for Couinaud Segmentation in Liver CT,challenges
HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images,problems
HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images,issue
HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images,challenges
HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images,challenges
Dice Semimetric Losses: Optimizing the Dice Score with Soft Labels,challenge
BerDiff: Conditional Bernoulli Diffusion Model for Medical Image Segmentation,challenges
BerDiff: Conditional Bernoulli Diffusion Model for Medical Image Segmentation,problem
BerDiff: Conditional Bernoulli Diffusion Model for Medical Image Segmentation,balance
BerDiff: Conditional Bernoulli Diffusion Model for Medical Image Segmentation,difficult
Annotator Consensus Prediction for Medical Image Segmentation with Diffusion Models,challenge
Annotator Consensus Prediction for Medical Image Segmentation with Diffusion Models,challenge
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,issues
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,problem
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,issues
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,imbalance
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,problem
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,issues
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,difficult
Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation,fair
Learning Reliability of Multi modality Medical Images for Tumor Segmentation via Evidence Identified Denoising Diffusion Probabilistic Models,clinic
Learning Reliability of Multi modality Medical Images for Tumor Segmentation via Evidence Identified Denoising Diffusion Probabilistic Models,balance
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,women
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,women
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,biases
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,bias
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,challenges
Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network,difficult
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenges
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenges
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,bias
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,bias
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenge
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenge
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,bias
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenge
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenges
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenges
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,bias
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenges
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,bias
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,fair
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenge
SwinUNETR-V2: Stronger Swin Transformers with Stagewise Convolutions for 3D Medical Image Segmentation,challenge
SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,women
SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,issue
SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,imbalance
SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI,issue
Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation,challenge
Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation,challenge
DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation,problem
DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation,difficult
DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation,difficulty
DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation,challenge
HartleyMHA: Self-attention in Frequency Domain for Resolution-Robust and Parameter-Efficient 3D Image Segmentation,problem
MDViT: Multi-domain Vision Transformer for Small Medical Image Segmentation Datasets,biases
MDViT: Multi-domain Vision Transformer for Small Medical Image Segmentation Datasets,challenge
MDViT: Multi-domain Vision Transformer for Small Medical Image Segmentation Datasets,bias
M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision,difficult
M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision,challenge
M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision,challenge
M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision,problem
