paper_id,extracted_sents_keywords
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"however, how to most effectively combine texture features with deep
learning, called deep texture, is still an open area of research. however, how
to arrange these glcms to form the 3d volume to optimize the performance is a major
challenge. with the goal of classifying normal from abnormal bp, we explored the approach
of deep texture learning."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"totally, 189 patients including 141 normal patients and 41 abnormal ones
are obtained. the range of the age are varying from 15 to 85 years old. the female patient
number and male patient number are almost even."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"there-
fore, each case underwent several essential image adjustments such as multi-series
splitting,two-seriesmerging,sliceswapping,artifactcheckingandboundarycorrections.
table 1. the predicted segmentations were manually divided into three
groups, i.e. good, fair and poor. good cases were added to the training set."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_46.pdf,"we integrate the k-fold cross-validation, tpp gener-
ation and model training into one framework. since the tpp matrix is always small,
there are only 15 layers in tpp which could reduce the risk of overﬁtting issue met
in deeper neural networks. since each channel
is corresponding with one tpp, it can solve the pattern arrangement issue occurred
in glcm-cnn.
table 2. test performances for different gray levels over t2, t1 and post-gadolinium where acc
denotes accuracy and pg denotes post-gadolinium."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"in addition, two additional unsupervised
weighted regularization terms are optimized to improve the process:
mincut regularizer. this term is motivated by the original mincut problem
and intends to solve it for the the patients’ graph. there-
fore, minimizing rmincut causes assigning strongly similar nodes to a same
super-node and prevent their association with others."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"this term pushes
the model’s parameters to ﬁnd coarse features that are orthogonal to each other
resulting in having the most useful global features. here, we take a balanced policy between the independence and knowl-
edge mixture of the two routes by only sharing the weights without using any
guidance. this treatment involves placing a
radioactive material inside the body to safely deliver larger dose of radiation at
all-in
771
table 1. comparison of our method against baselines and ablation study on policies."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"the proposed model with all strategies outperforms baselines
across all sets and is able to achieve 0.639 and 0.600 on pca-as and pca-bt,
while the baselines, at best, obtain 0.555, and 0.572, respectively. superior performance of our mca policy implies that balanced exploitation of
ﬁne and coarse features with shared weights may provide more robust contex-
tual information compared to using mixed guided information or utilizing them
independently. our model stratiﬁed pca-as
patients into high- and low-risk groups with median time to progression of 36.5
and 131.7 months, respectively."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_74.pdf,"furthermore, our ﬁndings
have signiﬁcant clinical implications as they identify, for the ﬁrst time, high-
risk prostate cancer patients who are otherwise known to be low-risk based on
clinico-pathological parameters. this group should be managed diﬀerently from
the rest of the low-risk prostate cancer patients in the clinic. although our local-only model is still showing superior results compared to
baselines, this analysis demonstrates that all modules are essential for learn-
ing the most eﬀective representations."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"with only 2.6% of tissue area annotated, we achieve full annota-
tion performance and thereby substantially reduce the costs of annotat-
ing a wsi dataset. the challenge is to eﬀectively select
annotation regions in order to achieve full annotation performance with the least
annotated area, resulting in high sampling eﬃciency. each region
selection process consists of two steps."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"further-
more, fig. this is advantageous because extensive
al step size tuning to balance the annotation and computation costs can be
avoided. this behavior can also be desirable in cases where frequent interac-
tion with annotators is not possible or to reduce computation costs, because the
proposed method is more tolerant to a large al step size."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_9.pdf,"we note in fig. s1 in the supplementary materials
we show that allowing for oversampling of previously selected regions can be a
solution to this problem. additionally, we visualize examples of selected regions
in fig. 5 and show that adaptive avoids two region selection issues of standard:
small, isolated informative areas are missed, and irrelevant pixels are selected
due to the region shape and size restrictions."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_61.pdf,"therefore, it is of great interest to have an algorithm that can automatically
translate an h&e-stained slide into one that could be considered to have been
stained with ihc while accurately predicting the target expression levels. despite the progress, the outstanding challenge in training such i2it frame-
works is the lack of aligned h&e-ihc image pairs, or in other words, the incon-
sistencies in the h&e-ihc groundtruth pairs. to explain, since re-staining a
slice is physically infeasible, a matching pair of h&e-ihc slices are taken from
two depth-wise consecutive cuts of the same tissue then stained and scanned
separately."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_61.pdf,"to that end, we further augment the weight so that it is also a function of the
training iterations. such scheduling of the weights is done so that in the beginning
of the training, the weights are uniform in order not to wrongly bias the network
when the embeddings are still indiscriminative. and as training progresses, the
selective weighting scheme is gradually enforced so that the inconsistent patch
locations are treated with reduced weights."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_68.pdf,"keywords: multiplex immuoﬂuorescence · multiplex
immunohistochemistry · tumor microenvironment · virtual
stain-to-stain translation
p. ghahremani, j. marino, c. h. chung, and s. nadeem—equal contribution. multiplex staining resolves this issue
by allowing diﬀerent tumor and immune cell markers to be stained on the same
tissue section, avoiding any phenotyping guesswork from pathologists. 1. dataset overview."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"however,
two major challenges hinder accurate nuclei segmentation from thyroid
cytology. firstly, unbalanced distribution of nuclei morphology across
diﬀerent tbsrtc categories can lead to a biased model."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"our contributions are three-fold. 582
j. zhu et al.
innovatively, our approach can help reduce bias in the learning process of the
segmentation model with the routine unbalanced training set. additionally, an hsv-intensity noise is designed speciﬁcally
for cytopathology images to boost the generalization ability."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"tbsrtc-category label guidance block. in tcsegnet, we introduce
a tbsrtc-category label guidance block to address the learning issue from
unbalanced routine datasets. this block consists of two learnable fully connected
layers that process the feature extracted by the cnn and transformer branches
separately, which obtains image-wise tbsrtc-category prediction denoted as
ˆycnn
cls and ˆytrans
cls
."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"the overall loss function for training the student is
a combination of the supervised loss ls in eq. to address this issue, we
generate a novel intensity-based noise, which can adaptively behave stronger in
the dark nuclei areas and weaker in bright cytoplasm or background regions. we
ﬁrst sample η from a gaussian distribution n

0, σ2
, where σ is the standard
deviation computed from the pixel values of the v channel in hsv space."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_56.pdf,"3, together with the line charts in fig. our approach is capable
to address the current issue in the recognition and segmentation of small iso-
lated cells graded in the i category, which is always ignored by the unbalanced
pixel-wise cell morphology with other approaches. also, it yields that the incor-
poration of tbsrtc-category can contribute to a partial alleviation of a biased
model, resulting in more satisfying segmentation performance experimentally."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_5.pdf,"multi-sequence mri is valuable in clinical settings for reli-
able diagnosis and treatment prognosis, but some sequences may be unus-
able or missing for various reasons. to address this issue, mri synthesis is
a potential solution. recent deep learning-based methods have achieved
good performance in combining multiple available sequences for missing
sequence synthesis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_5.pdf,"most of these works introduce an autoencoder-like architecture
for image-to-image translation and employ adversarial loss to generate more
realistic images. unlike these one-to-one approaches, mri synthesis faces the
challenge of fusing complementary information from multiple input sequences. the image fusion approach is
to concatenate sequences as a multi-channel input."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"however, this is a challenging task as it is deﬁned based on vessel
structures, and there is no intensity contrast between adjacent seg-
ments in ct images. in this paper, we propose a novel point-voxel
fusion framework to address this challenge. speciﬁcally, we ﬁrst seg-
ment the liver and vessels from the ct image, and generate 3d
liver point clouds and voxel grids embedded with vessel structure
prior."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol3/paper_45.pdf,"it can supplement the cnn-based method and improve the segmentation per-
formance in regions without intensity contrast. in this paper, to tackle the aforementioned challenges, we propose a point-
voxel fusion framework that represents the liver ct in continuous points to
better learn the spatial structure, while performing the convolutions in voxels
to obtain the complementary semantic information of the couinaud segments.
fig. anatomical-aware point-voxel network
467
speciﬁcally, the liver mask and vessel attention maps are ﬁrst extracted from the
ct images, which allows us to randomly sample points embedded with vessel
structure prior in the liver space and voxelize them into a voxel grid."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_6.pdf,"unlike classiﬁcation, which
only predicts the presence of pathologies, it provides a high level of explainability
supporting radiologists in making informed decisions. additionally, manually annotating pathology bound-
ing boxes is a time-consuming task, further exacerbating the issue. the result-
ing scarcity of large, publicly available datasets with pathology bounding boxes
limits the use of supervised methods for pathology detection, such that cur-
rent approaches typically follow weakly supervised object detection approaches,
where only classiﬁcation labels are required for training."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"we demonstrate the eﬀectiveness of our augmentation on a
dataset of 774 biopsy-conﬁrmed examinations, by evaluating a state-of-
the-art method for pca detection with diﬀerent augmentation settings. however,
the da scheme received less attention, despite its potential to leverage the data
characteristic and address overﬁtting as the root of generalization problems. the prostate constantly undergoes soft tissue deformation dependent on muscle
contractions, respiration, and more importantly variable ﬁlling of the adjacent
organs, namely the bladder and the rectum."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"we trained 3d nnu-net models
in 5-fold cross-validation with diﬀerent spatial da schemes, see sect. compared
to the standard nnu-net settings, we implemented balanced sampling regard-
ing the prevalence of cspca and reduced the number of epochs to 350 to avoid
overﬁtting. the ﬁnal
models are ensembled and evaluated on the independent test set using boot-
strapping with 1000 replications to provide standard deviation and to calculate
p-values for the f1-score and for the number of detected lesions using two-sided
t-test to determine statistical signiﬁcance."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"modern deep learning methods for semantic segmentation
require labor-intensive labeling for large-scale datasets with dense pixel-
level annotations. recent data augmentation methods such as dropping,
mixing image patches, and adding random noises suggest eﬀective ways to
address the labeling issues for natural images. however, they can only be
restrictively applied to medical image segmentation as they carry risks of
distorting or ignoring the underlying clinical information of local regions
of interest in an image."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"keywords: adversarial attack and defense · data augmentation ·
semantic segmentation
1
introduction
semantic segmentation aims to segment objects in an image by classifying each
pixel into an object class. this data shortage problem causes overﬁtting for training dnns,
resulting in the networks being biased by outliers and ignorant of unseen data.
to alleviate the sample size and overﬁtting issues, diverse data augmentations
have been recently developed. also, cut-and-paste and crop-based methods carry risks
of dropping or distorting key objects such that expensive pixel-level annotations
could not be properly used."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"considering the rois are usually small and under-
represented compared to the backgrounds, the loss of information may cause a
fatal class imbalance problem in semantic segmentation tasks. in these regards, we tackle these issues with a novel augmentation method
without distorting the semantics of objects in image space. this can be achieved
by slightly but eﬀectively perturbing target objects with adversarial noises at
the object level."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_53.pdf,"the basic augmentation was used in
all methods including ours by default. for the training, we used k augmented
images with the given images for all baselines as in ours for a fair comparison.
evaluation. additionally, we provide recall and precision scores to oﬀer
a detailed analysis of class-speciﬁc misclassiﬁcation performance."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"however, as medical image annotation is labour- and resource-
intensive, the scarcity of annotated data limits the eﬀectiveness and gen-
eralization of existing methods. although recent research has focused on
data generation and augmentation to address this issue, the quality of the
generated data remains a challenge, which limits the contribution to the
performance of subsequent tasks. further-
more, arsdm incorporates a pre-trained segmentation model to reﬁne
the training process by reducing the diﬀerence between the ground-truth
mask and the prediction mask."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"1. overview of the pipeline of our proposed approach, where details of arsdm
are described in sect. 2.
despite recent progress in these methods for medical image analysis, existing
models face two major challenges when applied to colonoscopy image analysis. thus, naive generative models may
generate realistic colonoscopy images but those images seldom contain polyp
regions."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"speciﬁcally, we use the original segmentation masks as condi-
tions to train a conditional diﬀusion model, which makes the generated sam-
ples share the same masks with the input images. moreover, during diﬀusion
model training, we employ an adaptive loss re-weighting method to assign loss
arsdm
341
weights for each input according to the size ratio of polyps and background,
which addresses the overﬁtting problem for the large background. in addition,
we ﬁne-tune the diﬀusion model by minimizing the distance between the original
ground truth masks and the prediction masks from synthesis images via a pre-
trained segmentation network."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"this would lead to the model
generating more background-like polyps since the large background region will
easily overwhelm the small foreground polyp regions during training. a simple
way to alleviate this problem is to apply a weighted loss function that assigns
the polyp and background regions with diﬀerent weights. however, most polyps
vary a lot in size and shape."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_33.pdf,"thus assigning constant weights for all polyps
exacerbated the imbalance problem. in this case, to tackle this problem, we
propose an adaptive loss function that vests diﬀerent weights according to the
size ratio of the polyp over the background. through extensive exper-
iments, we found inaccurate sample images with coarse polyp boundary that
is not aligned properly with the original masks may introduce large biases and
noises to the datasets."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_50.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_1.pdf,"due to the
complexity of gv structures with large intra-class variation and small
inter-class variations, we found that existing models perform poorly on
this task and tend to lose focus on the important varices regions. to solve
this issue, we constructively introduce the segmentation of gv into the
classiﬁcation framework and propose the region-constraint module and
cross-region attention module for better feature localization and to learn
the correlation of context information. the experiments on our collected dataset show that
our method can improve the rating accuracy by nearly 5% compared to
the baseline."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_1.pdf,"although the existing rating systems tried to identify
the risk from diﬀerent perspectives, they still lack clear quantiﬁcation standard
and heavily rely on the endoscopists’ subjective judgment. this may cause incon-
sistency or even misdiagnosis due to the variant experience of endoscopists in
diﬀerent hospitals. therefore, we aim to build an automatic gv bleeding risk
rating method that can learn a stable and robust standard from multiple expe-
rienced endoscopists."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_1.pdf,"finally, a simple classiﬁer is used to predict
the bleeding risk using the extracted feature map.
2.1
segmentation module
due to the large intra-class variation between gv with the same bleeding risk
and small inter-class variation between gv and normal tissue or gv with diﬀer-
ent bleeding risks, existing classiﬁcation models exhibit poor perform and tend
to lose focus on the gv areas. to solve this issue, we ﬁrst embed a segmentation
network into the classiﬁcation framework. the predict the varices mask is then
used to assist the gv feature to obtain the ﬁnal bleeding risk rate."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_1.pdf,"the gvbleed dataset contains 1678 endo-
scopic images with gastric varices from 527 cases. all of these cases are collected
from 411 patients in a grade-iii class-a hospital during the period from 2017
to 2022. in the current version, images from patients with ages elder than 18 are
retained1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_1.pdf,"due to the large intra-class variation between gv with the same bleed-
ing risk and small inter-class variation between gv and normal tissue or gv with
diﬀerent bleeding risks, existing classiﬁcation models cannot correctly focus on
the varices regions and always raise poor performance. to solve this issue, we
constructively introduce segmentation to enhance the robustness of representa-
tion learning. besides, we further design a region-constraint module for better
feature localization and a cross-region attention module to learn the correlation
of target gv with its context."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"compared to the swin transformer, it even improves the
f1-score by up to 4.7% on two public datasets. keywords: transformer · self-attention · explainability ·
interpretability
1
introduction
making artiﬁcial neural networks more interpretable, transparent, and trustwor-
thy remains one of the biggest challenges in deep learning. they are often still
considered black boxes, limiting their application in safety-critical domains such
e. klaiman—equal contribution."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"4
implementation and evaluation details
task-based evaluation: cancer classiﬁcation and segmentation is an
important ﬁrst step for many downstream tasks such as grading or staging. therefore, we choose this problem as our target. this dataset is highly unbalanced and not color normalized compared
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"this is consistent with the observations made in
sect. 5: when bvt is trained from scratch, the model faces a trade-oﬀ between
522
m. tran et al.
learning the weight and input alignment and ﬁnding the appropriate inductive
bias to solve the classiﬁcation task. by reintroducing many of the inductive biases
of cnns through the window attention in the case of swin or transfer learning
in the case of bvt, the model likely overcomes this initial problem."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"cell segmentation plays a critical role in diagnosing various
cancers. although deep learning techniques have been widely investi-
gated, the enormous types and diverse appearances of histopathological
cells still pose signiﬁcant challenges for clinical applications. moreover,
data protection policies in diﬀerent clinical centers and hospitals limit
the training of data-dependent deep models."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"considering the domain shift cross diﬀer-
ent pathological tissues, predictions from the source models may not be
reliable, where the noise labels can limit the training of the target model. to address this issue, we propose two practical approaches for weight-
ing knowledge from the multi-source model predictions and ﬁltering out
noisy predictions. first, we assign pixel-level weights to the outputs of
source models to reduce uncertainty during knowledge distillation."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"experimental results on four types of pathologi-
cal tissues demonstrate that our proposed black-box domain adaptation
approach can achieve comparable and even better performance in com-
parison with state-of-the-art white-box approaches. however, data acquisition for medical images
poses unique challenges due to privacy concerns and the high cost of manual
annotation. moreover, pathological images from diﬀerent tissues or cancer types
often show signiﬁcant domain shifts, which hamper the generalization of mod-
els trained on one dataset to others."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"li et al. such privacy breaches
may detrimental to the privacy protection policies of hospitals. we thus present
a more challenging task of relying solely on black-box models from vendors to
avoid parameter leakage."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"while black-box models are proﬁcient
in speciﬁc domains, their performances greatly degrade when the target domain
is updated with new pathology slices. therefore, how to leverage the existing
knowledge of black-box models to eﬀectively train new models for the target
domain without accessing the source domain data remains a critical challenge. in this paper, we present a novel source-free domain adaptation framework
for cross-tissue cell segmentation without accessing both source domain data
and model parameters, which can seamlessly integrate heterogeneous models
from diﬀerent source domains into any cell segmentation network with high gen-
erality."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol1/paper_71.pdf,"1. overview of our purposed framework, where logits maps denote the raw pre-
dictions from source models and ω denotes pixel-level weight for each prediction. the
semi-supervised loss, denoted as lssl, encompasses the supervised loss, consistency loss,
and maximize mutual information loss.
strategies within this new framework to address this issue. firstly, we propose a
pixel-level multi-source domain weighting method, which reduces source domain
noise by knowledge weighting."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_43.pdf,"therefore, we compare our method with strong
video baselines on natural images. for fairness comparison, we train these models using both video
and image data, treating images as static videos. evaluation metrics are reported
on the busv test set for performance assessment."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_43.pdf,"it can be seen that both of these two modules
contribute to the overall performance according to auc and acc. it is worth
noting that these two models without coherence loss obtain very low sensitiv-
ity and high speciﬁcity, which means the model predictions are imbalanced and
intend to make benign predictions. it is because that clear malignant appear-
ances usually only exist in limited frames in a malignant video."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"the results indicate that hybrid-mt-
estan achieved the highest accuracy, sensitivity, and f1 score of 82.7%,
86.4%, and 86.0%, respectively. multitask learning ·
hybrid cnn-transformer
1
introduction
breast cancer is the leading cause of cancer-related fatalities among women. due
to the high incidence rate, early breast cancer detection is essential for reducing
mortality rates and expanding treatment options."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol4/paper_33.pdf,"however, the eﬀectiveness of vit-based approaches heavily relies on
access to large datasets for learning meaningful representations of input images. this is primarily because the architectural design of vits does not rely on the
same inductive biases in feature extraction which allow cnns to learn spatially
invariant features. for instance, mo et al."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"the model was further validated for a prospective
ex-vivo data, as well as a breast conserving surgery intra-operative data. results: the purposed model outperformed all baselines, statistically
signiﬁcantly, with average balanced accuracy of 91.6%. when applied to
intra-operative data, the purposed model improved the false positive rate
of the baselines."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_35.pdf,"with the aim to reduce multi-view discrepancies,
carl introduces a cross-view representation alignment learning network for mapping
the representations from distinct views into a common subspace, where view-invariant
representations can be obtained by cross-view alignment. however, the distributions of hc
av, hc
cv and hc
sv are very complex due to the signif-
icant variations between different views, which puts a burden on obtaining well-aligned
view-invariant representations with merely an encoder.
to address this issue, we design a discriminability-enforcing similarity loss ldsim to
further enhance the alignment of cross-view representations in the common subspace. n is the
number of sub-views."
